Order_ID,Order_Date,Customer_ID,Customer_Region,Customer_City,Product_Category,Product_Name,Supplier_Name,Shipping_Mode,Warehouse_Location,Quantity,Unit_Price,Total_Revenue,Expected_Delivery_Days,Actual_Delivery_Days,Delay_Days,Delivery_Status,Return_Status,Customer_Rating
ORD00158,2022-05-04,CUST4051,South,Kochi,Electronics,Tablet,SwiftVendors,Air,Delhi WH,2,1693.89,3387.78,3,6,3,Delayed,Returned,3
ORD00159,2022-03-20,CUST3299,South,Bangalore,Grocery,Rice,SwiftVendors,Road,Bangalore WH,3,1741.93,5225.79,3,3,0,On-Time,Not Returned,4
ORD00160,2022-07-30,CUST3207,Central,Raipur,Furniture,Wardrobe,FastSupply Co,Air,Hyderabad WH,17,3708.18,63039.06,3,3,0,On-Time,Not Returned,5
ORD00161,2023-03-25,CUST2076,East,Guwahati,Electronics,Camera,SwiftVendors,Air,Bangalore WH,5,1155.15,5775.75,3,3,0,On-Time,Returned,4
ORD00162,2022-12-15,CUST4059,North,Jaipur,Clothing,Jeans,MegaSource Inc,Sea,Bangalore WH,17,3227.21,54862.57,9,9,0,On-Time,Not Returned,4
ORD00163,2022-08-17,CUST3394,North,Delhi,Electronics,Camera,SwiftVendors,Air,Delhi WH,17,2874.72,48870.24,5,5,0,On-Time,Not Returned,4
ORD00164,2022-12-12,CUST2754,East,Guwahati,Sports,Cycle,QuickMart Ltd,Rail,Mumbai WH,17,2862.06,48655.02,7,9,2,Delayed,Not Returned,4
ORD00165,2023-06-27,CUST4677,West,Mumbai,Furniture,Bed,SwiftVendors,Road,Hyderabad WH,2,3331.89,6663.78,4,4,0,On-Time,Not Returned,4
ORD00166,2022-06-19,CUST3390,Central,Raipur,Sports,Yoga Mat,QuickMart Ltd,Sea,Hyderabad WH,2,2764.49,5528.98,7,8,1,Delayed,Not Returned,3
ORD00167,2023-12-25,CUST2635,West,Mumbai,Electronics,Headphones,MegaSource Inc,Road,Mumbai WH,5,4402.31,22011.55,5,5,0,On-Time,Not Returned,5
ORD00168,2022-05-03,CUST2482,East,Guwahati,Sports,Cycle,QuickMart Ltd,Road,Hyderabad WH,1,3394.12,3394.12,3,3,0,On-Time,Not Returned,4
ORD00169,2022-01-24,CUST1898,Central,Nagpur,Electronics,Mobile,FastSupply Co,Air,Kolkata WH,1,2757.47,2757.47,5,5,0,On-Time,Not Returned,5
ORD00170,2023-04-29,CUST1566,North,Chandigarh,Clothing,T-Shirt,QuickMart Ltd,Rail,Hyderabad WH,19,4157.33,78989.27,6,6,0,On-Time,Not Returned,4
ORD00171,2022-06-20,CUST3087,North,Lucknow,Sports,Yoga Mat,SwiftVendors,Rail,Hyderabad WH,2,3050.43,6100.86,6,6,0,On-Time,Not Returned,4
ORD00172,2023-07-26,CUST3021,West,Surat,Sports,Yoga Mat,QuickMart Ltd,Sea,Mumbai WH,12,1491.16,17893.92,9,9,0,On-Time,Not Returned,4
ORD00173,2023-06-26,CUST1372,South,Hyderabad,Sports,Cricket Bat,QuickMart Ltd,Sea,Hyderabad WH,6,1075.12,6450.72,7,8,1,Delayed,Not Returned,3
ORD00174,2023-11-24,CUST4095,East,Kolkata,Electronics,Headphones,SwiftVendors,Rail,Kolkata WH,4,804.02,3216.08,7,8,1,Delayed,Not Returned,4
ORD00175,2023-03-31,CUST1192,East,Patna,Sports,Dumbbells,SwiftVendors,Sea,Delhi WH,11,4502.3,49525.3,4,4,0,On-Time,Not Returned,4
ORD00176,2023-06-20,CUST4527,West,Pune,Sports,Football,ReliableGoods,Road,Delhi WH,17,3565.17,60607.89,9,9,0,On-Time,Not Returned,4
ORD00177,2022-01-04,CUST1449,East,Patna,Clothing,Jeans,QuickMart Ltd,Road,Bangalore WH,6,4690.02,28140.12,4,4,0,On-Time,Not Returned,5
ORD00178,2023-04-28,CUST1626,North,Delhi,Grocery,Rice,MegaSource Inc,Road,Mumbai WH,5,3036.29,15181.45,6,6,0,On-Time,Not Returned,5
ORD00179,2022-05-21,CUST3570,West,Surat,Sports,Cricket Bat,FastSupply Co,Sea,Hyderabad WH,2,2393.33,4786.66,3,3,0,On-Time,Not Returned,5
ORD00180,2023-04-25,CUST1655,North,Lucknow,Electronics,Tablet,ReliableGoods,Rail,Hyderabad WH,6,345.6,2073.6,5,10,5,Delayed,Returned,3
ORD00181,2023-09-06,CUST4244,Central,Bhopal,Electronics,Laptop,MegaSource Inc,Road,Kolkata WH,11,3374.63,37120.93,4,4,0,On-Time,Not Returned,5
ORD00182,2022-02-27,CUST3787,Central,Nagpur,Sports,Football,ReliableGoods,Road,Bangalore WH,16,2931.93,46910.88,8,8,0,On-Time,Not Returned,4
ORD00183,2022-08-21,CUST2729,South,Kochi,Clothing,T-Shirt,SwiftVendors,Sea,Delhi WH,16,4951.53,79224.48,4,4,0,On-Time,Not Returned,5
ORD00184,2023-04-25,CUST3442,East,Patna,Electronics,Mobile,ReliableGoods,Sea,Delhi WH,1,1233.84,1233.84,3,3,0,On-Time,Not Returned,5
ORD00185,2022-04-25,CUST1260,Central,Raipur,Furniture,Bed,ReliableGoods,Rail,Hyderabad WH,9,2677.15,24094.35,3,4,1,Delayed,Not Returned,4
ORD00186,2023-03-02,CUST2576,East,Bhubaneswar,Clothing,Jacket,ReliableGoods,Sea,Bangalore WH,6,3272.24,19633.44,7,7,0,On-Time,Not Returned,5
ORD00187,2022-04-19,CUST2563,North,Lucknow,Clothing,Jeans,MegaSource Inc,Air,Delhi WH,16,3240.73,51851.68,5,5,0,On-Time,Not Returned,5
ORD00188,2023-03-13,CUST3440,West,Pune,Sports,Cycle,QuickMart Ltd,Rail,Delhi WH,3,2828.4,8485.2,3,4,1,Delayed,Not Returned,3
ORD00189,2022-01-29,CUST2917,Central,Nagpur,Grocery,Rice,MegaSource Inc,Air,Bangalore WH,4,3895.79,15583.16,9,9,0,On-Time,Not Returned,5
ORD00190,2023-07-20,CUST3167,West,Surat,Electronics,Headphones,FastSupply Co,Sea,Kolkata WH,19,1064.66,20228.54,4,6,2,Delayed,Not Returned,4
ORD00191,2023-12-08,CUST2029,Central,Nagpur,Sports,Football,FastSupply Co,Sea,Delhi WH,3,3641.85,10925.55,4,4,0,On-Time,Not Returned,5
ORD00192,2023-06-09,CUST4977,East,Bhubaneswar,Sports,Dumbbells,MegaSource Inc,Road,Bangalore WH,19,3117.69,59236.11,6,6,0,On-Time,Not Returned,5
ORD00193,2022-04-24,CUST3266,Central,Nagpur,Furniture,Wardrobe,SwiftVendors,Air,Mumbai WH,7,4485.57,31398.99,3,4,1,Delayed,Not Returned,4
ORD00194,2023-09-23,CUST4525,Central,Raipur,Grocery,Pulses,MegaSource Inc,Air,Bangalore WH,9,4243.61,38192.49,8,8,0,On-Time,Not Returned,4
ORD00195,2023-04-27,CUST4860,North,Chandigarh,Sports,Yoga Mat,QuickMart Ltd,Sea,Hyderabad WH,1,1609.98,1609.98,7,7,0,On-Time,Not Returned,4
ORD00196,2022-06-08,CUST1047,South,Bangalore,Electronics,Headphones,SwiftVendors,Rail,Delhi WH,8,1417.37,11338.96,5,5,0,On-Time,Not Returned,4
ORD00197,2022-05-13,CUST3786,North,Chandigarh,Grocery,Flour,SwiftVendors,Road,Delhi WH,7,4909.18,34364.26,8,8,0,On-Time,Not Returned,5
ORD00198,2022-07-27,CUST3952,West,Pune,Electronics,Mobile,FastSupply Co,Sea,Delhi WH,18,2659.96,47879.28,7,8,1,Delayed,Not Returned,3
ORD00199,2023-11-25,CUST1469,East,Patna,Furniture,Wardrobe,FastSupply Co,Air,Bangalore WH,8,4536.78,36294.24,4,9,5,Delayed,Not Returned,2
ORD00200,2023-09-03,CUST3792,East,Bhubaneswar,Grocery,Rice,ReliableGoods,Rail,Delhi WH,1,861.21,861.21,8,6,-2,Early,Not Returned,4
ORD00201,2023-08-26,CUST4624,Central,Bhopal,Clothing,Jeans,QuickMart Ltd,Road,Mumbai WH,11,3231.95,35551.45,7,8,1,Delayed,Returned,4
ORD00202,2023-10-11,CUST3199,East,Kolkata,Grocery,Oil,QuickMart Ltd,Rail,Delhi WH,18,4058.81,73058.58,4,4,0,On-Time,Not Returned,4
ORD00203,2023-01-29,CUST4075,South,Chennai,Electronics,Headphones,ReliableGoods,Rail,Mumbai WH,10,4739.61,47396.1,4,4,0,On-Time,Not Returned,5
ORD00204,2022-09-15,CUST2092,South,Kochi,Sports,Cycle,QuickMart Ltd,Road,Mumbai WH,3,1719.83,5159.49,4,4,0,On-Time,Not Returned,5
ORD00205,2023-05-08,CUST4148,Central,Bhopal,Furniture,Bed,QuickMart Ltd,Sea,Bangalore WH,7,3638.66,25470.62,4,4,0,On-Time,Not Returned,4
ORD00206,2023-05-18,CUST3625,Central,Bhopal,Grocery,Pulses,ReliableGoods,Air,Hyderabad WH,16,2717.12,43473.92,9,9,0,On-Time,Not Returned,5
ORD00207,2022-05-04,CUST2393,West,Surat,Furniture,Wardrobe,QuickMart Ltd,Sea,Kolkata WH,16,350.11,5601.76,4,9,5,Delayed,Not Returned,2
ORD00208,2023-07-03,CUST1456,Central,Raipur,Electronics,Mobile,ReliableGoods,Air,Kolkata WH,17,3465.5,58913.5,6,6,0,On-Time,Not Returned,5
ORD00209,2022-07-22,CUST2202,North,Lucknow,Electronics,Tablet,ReliableGoods,Sea,Mumbai WH,2,3465.98,6931.96,8,8,0,On-Time,Not Returned,4
ORD00210,2023-05-12,CUST2780,North,Jaipur,Electronics,Mobile,SwiftVendors,Rail,Bangalore WH,1,4656.5,4656.5,7,7,0,On-Time,Not Returned,5
ORD00211,2022-12-13,CUST1647,North,Lucknow,Sports,Cricket Bat,QuickMart Ltd,Rail,Bangalore WH,16,2511.7,40187.2,6,9,3,Delayed,Returned,3
ORD00212,2022-08-21,CUST2858,South,Kochi,Clothing,Saree,QuickMart Ltd,Road,Bangalore WH,12,1189.74,14276.88,9,10,1,Delayed,Not Returned,3
ORD00213,2022-02-11,CUST1013,East,Bhubaneswar,Furniture,Bed,MegaSource Inc,Sea,Kolkata WH,5,270.59,1352.95,6,7,1,Delayed,Not Returned,4
ORD00214,2023-04-04,CUST4906,West,Ahmedabad,Clothing,Jeans,FastSupply Co,Road,Kolkata WH,5,2107.43,10537.15,3,3,0,On-Time,Not Returned,5
ORD00215,2023-03-06,CUST3957,Central,Indore,Clothing,Saree,QuickMart Ltd,Rail,Hyderabad WH,9,1544.49,13900.41,3,6,3,Delayed,Returned,2
ORD00216,2023-07-28,CUST4587,West,Pune,Furniture,Wardrobe,MegaSource Inc,Sea,Bangalore WH,9,3817.39,34356.51,3,3,0,On-Time,Not Returned,4
ORD00217,2022-04-19,CUST3947,South,Bangalore,Electronics,Laptop,QuickMart Ltd,Sea,Kolkata WH,3,1803.63,5410.89,5,10,5,Delayed,Not Returned,3
ORD00218,2022-01-08,CUST2078,Central,Bhopal,Clothing,Jeans,ReliableGoods,Rail,Bangalore WH,19,4747.9,90210.1,3,3,0,On-Time,Not Returned,4
ORD00219,2022-07-06,CUST4980,Central,Indore,Furniture,Bed,FastSupply Co,Road,Kolkata WH,16,4813.44,77015.04,7,7,0,On-Time,Not Returned,4
ORD00220,2022-10-21,CUST3050,South,Kochi,Grocery,Rice,SwiftVendors,Sea,Kolkata WH,16,3123.5,49976.0,6,6,0,On-Time,Returned,4
ORD00221,2023-07-15,CUST4120,East,Kolkata,Clothing,T-Shirt,QuickMart Ltd,Road,Hyderabad WH,3,4646.87,13940.61,7,8,1,Delayed,Returned,4
ORD00222,2022-01-16,CUST1731,Central,Raipur,Electronics,Mobile,QuickMart Ltd,Sea,Bangalore WH,1,3816.23,3816.23,8,8,0,On-Time,Not Returned,5
ORD00223,2023-11-21,CUST3079,East,Guwahati,Sports,Cricket Bat,ReliableGoods,Road,Bangalore WH,11,2756.96,30326.56,3,8,5,Delayed,Returned,1
ORD00224,2023-07-17,CUST4738,South,Bangalore,Furniture,Bed,QuickMart Ltd,Air,Delhi WH,17,942.52,16022.84,9,9,0,On-Time,Not Returned,4
ORD00225,2023-01-11,CUST1435,West,Surat,Clothing,Jeans,MegaSource Inc,Road,Bangalore WH,8,2320.06,18560.48,5,5,0,On-Time,Not Returned,4
ORD00226,2022-12-27,CUST4565,Central,Bhopal,Electronics,Headphones,MegaSource Inc,Sea,Delhi WH,4,2826.33,11305.32,8,8,0,On-Time,Returned,5
ORD00227,2023-04-22,CUST3561,East,Guwahati,Electronics,Laptop,FastSupply Co,Sea,Kolkata WH,6,4326.61,25959.66,9,9,0,On-Time,Not Returned,4
ORD00228,2023-05-28,CUST2222,Central,Raipur,Furniture,Bed,FastSupply Co,Road,Bangalore WH,8,2432.6,19460.8,5,5,0,On-Time,Returned,4
ORD00229,2022-02-02,CUST4447,East,Kolkata,Grocery,Pulses,SwiftVendors,Road,Hyderabad WH,3,4493.49,13480.47,8,8,0,On-Time,Not Returned,4
ORD00230,2022-01-16,CUST3617,Central,Bhopal,Electronics,Tablet,MegaSource Inc,Air,Kolkata WH,16,3388.03,54208.48,6,7,1,Delayed,Not Returned,3
ORD00231,2022-06-23,CUST3079,Central,Nagpur,Furniture,Sofa,SwiftVendors,Rail,Bangalore WH,3,728.15,2184.45,7,7,0,On-Time,Not Returned,5
ORD00232,2023-10-29,CUST3494,Central,Indore,Clothing,Saree,FastSupply Co,Rail,Kolkata WH,18,4975.16,89552.88,4,3,-1,Early,Not Returned,4
ORD00233,2022-09-21,CUST1814,West,Mumbai,Grocery,Rice,SwiftVendors,Rail,Kolkata WH,14,2659.8,37237.2,7,7,0,On-Time,Not Returned,4
ORD00234,2023-11-17,CUST1626,Central,Raipur,Furniture,Wardrobe,ReliableGoods,Air,Hyderabad WH,18,1989.7,35814.6,3,6,3,Delayed,Returned,1
ORD00235,2022-10-28,CUST2531,East,Patna,Furniture,Chair,QuickMart Ltd,Rail,Hyderabad WH,2,3312.61,6625.22,9,9,0,On-Time,Not Returned,5
ORD00236,2022-07-18,CUST4123,West,Ahmedabad,Grocery,Sugar,ReliableGoods,Rail,Kolkata WH,3,589.02,1767.06,4,4,0,On-Time,Not Returned,4
ORD00237,2022-05-19,CUST1661,North,Chandigarh,Electronics,Tablet,MegaSource Inc,Sea,Mumbai WH,16,3200.87,51213.92,5,5,0,On-Time,Not Returned,4
ORD00238,2022-08-07,CUST3209,East,Patna,Electronics,Mobile,FastSupply Co,Air,Kolkata WH,9,2516.27,22646.43,6,6,0,On-Time,Not Returned,4
ORD00239,2023-02-09,CUST4905,East,Bhubaneswar,Clothing,Jeans,SwiftVendors,Air,Delhi WH,4,2063.04,8252.16,6,9,3,Delayed,Not Returned,3
ORD00240,2022-07-10,CUST4189,North,Lucknow,Clothing,Jacket,SwiftVendors,Air,Bangalore WH,1,4767.45,4767.45,5,5,0,On-Time,Not Returned,5
ORD00241,2022-06-16,CUST4778,West,Surat,Sports,Dumbbells,ReliableGoods,Road,Delhi WH,4,2636.57,10546.28,3,3,0,On-Time,Not Returned,4
ORD00242,2022-05-05,CUST3172,Central,Raipur,Sports,Cycle,QuickMart Ltd,Rail,Mumbai WH,1,1134.63,1134.63,5,8,3,Delayed,Returned,2
ORD00243,2023-02-05,CUST4762,East,Patna,Clothing,Shoes,FastSupply Co,Rail,Delhi WH,14,2321.87,32506.18,8,8,0,On-Time,Not Returned,5
ORD00244,2023-08-23,CUST1002,North,Chandigarh,Grocery,Sugar,MegaSource Inc,Road,Bangalore WH,16,4600.97,73615.52,9,10,1,Delayed,Not Returned,3
ORD00245,2022-02-08,CUST3453,Central,Indore,Sports,Cricket Bat,MegaSource Inc,Road,Bangalore WH,8,921.67,7373.36,9,9,0,On-Time,Not Returned,4
ORD00246,2023-01-29,CUST2327,West,Surat,Sports,Cycle,FastSupply Co,Sea,Bangalore WH,7,1109.09,7763.63,3,6,3,Delayed,Returned,1
ORD00247,2023-09-09,CUST3001,East,Bhubaneswar,Grocery,Sugar,ReliableGoods,Air,Mumbai WH,3,114.5,343.5,4,4,0,On-Time,Not Returned,5
ORD00248,2023-11-16,CUST1079,Central,Indore,Electronics,Headphones,MegaSource Inc,Road,Hyderabad WH,17,120.24,2044.08,5,5,0,On-Time,Returned,4
ORD00249,2023-01-27,CUST1458,Central,Raipur,Furniture,Chair,FastSupply Co,Air,Mumbai WH,1,4155.49,4155.49,3,3,0,On-Time,Not Returned,4
ORD00250,2023-07-19,CUST4805,South,Hyderabad,Electronics,Laptop,ReliableGoods,Rail,Hyderabad WH,16,3674.01,58784.16,9,16,7,Delayed,Returned,2
ORD00251,2022-12-27,CUST2486,North,Jaipur,Furniture,Bed,ReliableGoods,Sea,Bangalore WH,12,1807.45,21689.4,4,4,0,On-Time,Not Returned,4
ORD00252,2023-04-12,CUST4599,Central,Raipur,Grocery,Flour,SwiftVendors,Rail,Hyderabad WH,19,3506.64,66626.16,5,5,0,On-Time,Not Returned,4
ORD00253,2022-09-23,CUST4406,West,Surat,Sports,Football,QuickMart Ltd,Air,Bangalore WH,14,2006.27,28087.78,6,7,1,Delayed,Not Returned,4
ORD00254,2023-02-12,CUST4304,South,Bangalore,Grocery,Sugar,ReliableGoods,Sea,Hyderabad WH,6,4766.84,28601.04,5,12,7,Delayed,Returned,3
ORD00255,2023-11-14,CUST2259,Central,Nagpur,Electronics,Mobile,MegaSource Inc,Road,Mumbai WH,6,4836.91,29021.46,7,10,3,Delayed,Returned,3
ORD00256,2023-04-29,CUST1980,Central,Nagpur,Grocery,Flour,QuickMart Ltd,Road,Bangalore WH,13,1994.33,25926.29,5,3,-2,Early,Not Returned,4
ORD00257,2022-01-21,CUST1237,West,Mumbai,Electronics,Mobile,SwiftVendors,Air,Delhi WH,19,4278.4,81289.6,7,7,0,On-Time,Not Returned,4
ORD00258,2023-02-03,CUST1986,South,Hyderabad,Grocery,Pulses,FastSupply Co,Rail,Kolkata WH,8,3876.79,31014.32,4,4,0,On-Time,Not Returned,5
ORD00259,2023-03-30,CUST4596,South,Bangalore,Clothing,Saree,FastSupply Co,Sea,Hyderabad WH,2,1584.5,3169.0,5,6,1,Delayed,Returned,4
ORD00260,2023-11-30,CUST3323,North,Jaipur,Electronics,Camera,SwiftVendors,Rail,Delhi WH,1,1198.6,1198.6,4,7,3,Delayed,Returned,3
ORD00261,2023-12-01,CUST4878,Central,Indore,Furniture,Wardrobe,SwiftVendors,Rail,Bangalore WH,15,2318.26,34773.9,4,4,0,On-Time,Not Returned,5
ORD00262,2023-01-01,CUST1322,North,Chandigarh,Sports,Cycle,MegaSource Inc,Road,Bangalore WH,1,3917.68,3917.68,9,9,0,On-Time,Not Returned,5
ORD00263,2022-03-09,CUST1350,South,Bangalore,Sports,Dumbbells,QuickMart Ltd,Sea,Hyderabad WH,5,4802.83,24014.15,3,5,2,Delayed,Not Returned,3
ORD00264,2023-03-24,CUST3997,North,Chandigarh,Electronics,Tablet,ReliableGoods,Rail,Kolkata WH,16,3829.72,61275.52,4,4,0,On-Time,Not Returned,4
ORD00265,2023-09-27,CUST2990,West,Surat,Clothing,T-Shirt,ReliableGoods,Air,Kolkata WH,19,4283.27,81382.13,4,4,0,On-Time,Not Returned,5
ORD00266,2023-12-08,CUST4342,East,Kolkata,Sports,Cricket Bat,ReliableGoods,Sea,Bangalore WH,4,3035.17,12140.68,9,9,0,On-Time,Not Returned,4
ORD00267,2022-05-02,CUST1283,West,Pune,Clothing,Jeans,FastSupply Co,Sea,Kolkata WH,3,4185.27,12555.81,9,9,0,On-Time,Not Returned,5
ORD00268,2022-09-09,CUST4115,South,Kochi,Furniture,Chair,FastSupply Co,Road,Delhi WH,17,3932.88,66858.96,5,7,2,Delayed,Not Returned,4
ORD00269,2023-08-15,CUST3181,West,Surat,Sports,Football,MegaSource Inc,Road,Mumbai WH,17,1916.08,32573.36,9,9,0,On-Time,Not Returned,5
ORD00270,2023-01-09,CUST4136,South,Bangalore,Grocery,Rice,MegaSource Inc,Rail,Delhi WH,12,2782.35,33388.2,5,6,1,Delayed,Not Returned,4
ORD00271,2023-12-15,CUST1515,West,Ahmedabad,Grocery,Rice,MegaSource Inc,Air,Mumbai WH,14,4033.53,56469.42,6,6,0,On-Time,Not Returned,5
ORD00272,2022-05-26,CUST1525,Central,Indore,Electronics,Laptop,SwiftVendors,Rail,Kolkata WH,6,277.98,1667.88,9,9,0,On-Time,Not Returned,4
ORD00273,2022-04-02,CUST3702,Central,Raipur,Sports,Dumbbells,MegaSource Inc,Rail,Bangalore WH,3,4049.99,12149.97,3,4,1,Delayed,Not Returned,3
ORD00274,2022-11-26,CUST2946,West,Ahmedabad,Clothing,Saree,ReliableGoods,Sea,Delhi WH,9,930.55,8374.95,4,4,0,On-Time,Returned,5
ORD00275,2022-02-26,CUST4878,North,Delhi,Clothing,Jeans,MegaSource Inc,Road,Delhi WH,5,2597.68,12988.4,3,3,0,On-Time,Not Returned,5
ORD00276,2022-04-29,CUST3251,South,Kochi,Furniture,Chair,MegaSource Inc,Rail,Bangalore WH,17,4050.96,68866.32,7,7,0,On-Time,Not Returned,5
ORD00277,2023-02-21,CUST1676,Central,Bhopal,Sports,Dumbbells,FastSupply Co,Sea,Hyderabad WH,14,1306.41,18289.74,9,9,0,On-Time,Not Returned,4
ORD00278,2022-11-02,CUST2085,South,Bangalore,Clothing,T-Shirt,FastSupply Co,Road,Mumbai WH,3,1266.75,3800.25,4,4,0,On-Time,Not Returned,5
ORD00279,2022-05-29,CUST3161,Central,Bhopal,Clothing,Saree,FastSupply Co,Sea,Bangalore WH,1,2043.68,2043.68,3,6,3,Delayed,Returned,2
ORD00280,2023-02-02,CUST4573,East,Bhubaneswar,Sports,Football,ReliableGoods,Air,Delhi WH,1,4478.48,4478.48,9,11,2,Delayed,Not Returned,3
ORD00281,2022-03-16,CUST3484,West,Ahmedabad,Grocery,Pulses,QuickMart Ltd,Air,Kolkata WH,3,52.19,156.57,9,11,2,Delayed,Not Returned,3
ORD00282,2022-01-05,CUST2733,Central,Indore,Sports,Cycle,SwiftVendors,Air,Mumbai WH,18,4511.85,81213.3,6,6,0,On-Time,Not Returned,4
ORD00283,2023-05-07,CUST4950,West,Mumbai,Grocery,Flour,ReliableGoods,Road,Bangalore WH,10,811.34,8113.4,6,6,0,On-Time,Not Returned,4
ORD00284,2022-01-10,CUST1867,East,Guwahati,Electronics,Tablet,QuickMart Ltd,Road,Mumbai WH,3,4950.93,14852.79,4,4,0,On-Time,Not Returned,4
ORD00285,2022-08-11,CUST4804,South,Hyderabad,Electronics,Laptop,SwiftVendors,Sea,Bangalore WH,8,4776.49,38211.92,7,7,0,On-Time,Not Returned,5
ORD00286,2022-07-22,CUST3208,West,Ahmedabad,Grocery,Oil,ReliableGoods,Air,Hyderabad WH,14,2498.64,34980.96,6,6,0,On-Time,Not Returned,5
ORD00287,2023-01-08,CUST4093,Central,Raipur,Sports,Yoga Mat,MegaSource Inc,Road,Hyderabad WH,18,2587.97,46583.46,6,6,0,On-Time,Returned,5
ORD00288,2022-02-17,CUST3989,East,Patna,Furniture,Bed,FastSupply Co,Sea,Delhi WH,15,2433.67,36505.05,7,5,-2,Early,Not Returned,4
ORD00289,2023-10-27,CUST3825,Central,Raipur,Clothing,Jeans,ReliableGoods,Sea,Delhi WH,2,3195.45,6390.9,3,3,0,On-Time,Not Returned,5
ORD00290,2023-06-20,CUST1823,East,Patna,Electronics,Mobile,SwiftVendors,Air,Delhi WH,10,499.07,4990.7,6,6,0,On-Time,Not Returned,5
ORD00291,2022-09-22,CUST3920,East,Kolkata,Electronics,Mobile,SwiftVendors,Air,Kolkata WH,2,211.46,422.92,5,7,2,Delayed,Not Returned,3
ORD00292,2022-06-10,CUST2276,Central,Indore,Grocery,Sugar,SwiftVendors,Sea,Mumbai WH,17,335.63,5705.71,8,8,0,On-Time,Not Returned,5
ORD00293,2022-10-16,CUST2634,West,Mumbai,Furniture,Sofa,ReliableGoods,Road,Bangalore WH,8,2249.61,17996.88,8,11,3,Delayed,Returned,1
ORD00294,2022-08-05,CUST3751,South,Hyderabad,Sports,Dumbbells,SwiftVendors,Road,Bangalore WH,1,1413.96,1413.96,6,8,2,Delayed,Not Returned,3
ORD00295,2023-12-21,CUST3661,South,Bangalore,Furniture,Sofa,SwiftVendors,Road,Bangalore WH,9,3129.1,28161.9,3,10,7,Delayed,Returned,3
ORD00296,2023-12-13,CUST2529,East,Bhubaneswar,Grocery,Rice,ReliableGoods,Road,Delhi WH,11,4962.59,54588.49,9,9,0,On-Time,Not Returned,5
ORD00297,2022-04-26,CUST2794,Central,Raipur,Furniture,Chair,FastSupply Co,Rail,Mumbai WH,16,1962.3,31396.8,3,4,1,Delayed,Not Returned,3
ORD00298,2023-09-27,CUST4684,East,Patna,Clothing,Jeans,SwiftVendors,Air,Kolkata WH,7,2890.51,20233.57,4,4,0,On-Time,Not Returned,5
ORD00299,2023-07-06,CUST3119,South,Hyderabad,Sports,Dumbbells,FastSupply Co,Air,Hyderabad WH,10,2107.24,21072.4,5,6,1,Delayed,Not Returned,4
ORD00300,2022-08-16,CUST2849,East,Guwahati,Sports,Dumbbells,SwiftVendors,Rail,Kolkata WH,3,4243.99,12731.97,3,3,0,On-Time,Not Returned,5
ORD00301,2023-08-15,CUST1495,East,Guwahati,Furniture,Bed,FastSupply Co,Air,Delhi WH,18,4516.07,81289.26,7,7,0,On-Time,Not Returned,4
ORD00302,2022-05-21,CUST2015,South,Chennai,Electronics,Headphones,SwiftVendors,Sea,Kolkata WH,13,4392.91,57107.83,5,5,0,On-Time,Not Returned,5
ORD00303,2022-10-23,CUST1920,West,Surat,Clothing,Jeans,FastSupply Co,Air,Delhi WH,7,4873.14,34111.98,8,8,0,On-Time,Returned,5
ORD00304,2023-07-09,CUST1262,East,Patna,Sports,Football,FastSupply Co,Rail,Mumbai WH,4,186.22,744.88,5,8,3,Delayed,Not Returned,3
ORD00305,2022-10-27,CUST2384,West,Surat,Sports,Yoga Mat,QuickMart Ltd,Sea,Mumbai WH,13,4207.09,54692.17,7,9,2,Delayed,Returned,3
ORD00306,2023-05-31,CUST1086,East,Bhubaneswar,Electronics,Laptop,MegaSource Inc,Road,Mumbai WH,1,3771.27,3771.27,6,7,1,Delayed,Not Returned,3
ORD00307,2022-03-09,CUST3409,Central,Nagpur,Furniture,Table,SwiftVendors,Air,Hyderabad WH,8,1182.04,9456.32,7,7,0,On-Time,Not Returned,4
ORD00308,2022-08-14,CUST3268,East,Patna,Electronics,Mobile,SwiftVendors,Rail,Mumbai WH,14,4783.78,66972.92,7,9,2,Delayed,Not Returned,4
ORD00309,2022-01-25,CUST1942,East,Guwahati,Grocery,Sugar,ReliableGoods,Road,Kolkata WH,16,783.48,12535.68,6,6,0,On-Time,Not Returned,4
ORD00310,2022-01-11,CUST3410,North,Jaipur,Electronics,Tablet,ReliableGoods,Air,Hyderabad WH,14,3413.77,47792.78,6,11,5,Delayed,Not Returned,2
ORD00311,2022-11-05,CUST1902,Central,Bhopal,Clothing,Jeans,FastSupply Co,Air,Bangalore WH,12,1163.21,13958.52,6,11,5,Delayed,Not Returned,2
ORD00312,2022-04-20,CUST1029,Central,Bhopal,Sports,Cricket Bat,MegaSource Inc,Rail,Delhi WH,19,2185.33,41521.27,6,6,0,On-Time,Not Returned,4
ORD00313,2023-03-12,CUST1290,West,Pune,Furniture,Bed,ReliableGoods,Road,Delhi WH,15,3609.84,54147.6,6,9,3,Delayed,Not Returned,3
ORD00314,2023-09-08,CUST3899,West,Ahmedabad,Grocery,Flour,ReliableGoods,Air,Mumbai WH,2,2838.46,5676.92,7,7,0,On-Time,Not Returned,4
ORD00315,2022-03-18,CUST3584,East,Bhubaneswar,Clothing,Saree,SwiftVendors,Sea,Mumbai WH,2,2166.13,4332.26,4,4,0,On-Time,Not Returned,4
